order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
34,114,Neo,285,Poetry,Books,Card,23,8690,2023-08-01 21:59:56,India,Indore,www.flipkart.com,64875,Y,
35,133,John Smith,202,Shorts,Clothing,Wallet,31,906,2023-04-08 16:37:02,Germany,Hamburg,www.amazon.com,45620,Y,
36,184,John Smith,243,Jeans,Clothing,Wallet,49,3521,2023-03-15 22:26:47,India,Mumbai,www.ebay.in,25600,N,Insufficient Funds
37,159,John Smith,256,Tape,Stationery,Wallet,35,3378,2023-08-08 13:03:37,India,Bengaluru,www.ebay.in,26609,N,Insufficient Funds
38,175,Neo,265,Laptop,Electronics,UPI,49,2794,2023-05-05 09:56:09,USA,Chicago,www.ebay.in,61907,Y,
39,167,Joe Smith,291,Camera,Electronics,Internet Banking,24,4359,2023-01-02 10:53:58,UK,London,www.amazon.com,70808,Y,
40,177,Neo,222,Drone,Electronics,Wallet,17,2524,2023-03-15 07:54:41,India,Bengaluru,www.amazon.com,91560,N,Timeout
41,200,Trinity,272,Memoir,Books,Wallet,-23,5064,2021-06-22 21:31:25,India,Indore,www.amazon.com,66139,N,Invalid CVV
42,187,John Smith,287,Kitchen Scale,Home & Kitchen,Wallet,6,2725,2022-06-24 05:26:43,Australia,Sydney,www.flipkart.com,16134,Y,
43,149,Mary Jane,242,Bluetooth Earbuds,Electronics,Wallet,36,6049,2021-05-26 21:44:40,UK,Manchester,www.flipkart.com,86528,Y,
44,139,Neo,288,Dish Rack,Home & Kitchen,Internet Banking,21,3035,2023-10-01 13:31:12,Germany,Berlin,www.tatacliq.com,93575,Y,
45,111,Neo,273,Markers,Stationery,Wallet,47,5101,2023-09-26 10:26:41,Australia,Brisbane,www.flipkart.com,61979,Y,
46,143,Trinity,254,Suits,Clothing,UPI,15,1414,2023-06-27 19:46:24,Germany,Hamburg,www.tatacliq.com,79178,N,Timeout
47,150,John Smith,248,Home Theater System,Electronics,Card,39,5069,2021-01-03 16:08:26,Germany,Hamburg,www.amazon.com,92309,N,Insufficient Funds
48,188,John Smith,263,Binder,Stationery,Wallet,28,9938,2022-08-15 22:17:50,Australia,Sydney,www.tatacliq.com,41743,N,Invalid CVV
49,114,Neo,223,Air Fryer,Home & Kitchen,Internet Banking,40,3487,2023-01-22 19:46:12,UK,Oxford,www.tatacliq.com,41617,Y,
50,168,Mary Jane,222,Pressure Cooker,Home & Kitchen,Wallet,10,4082,2021-05-31 06:40:38,USA,Boston,www.amazon.com,54450,Y,
51,158,Mary Jane,268,Socks,Clothing,Wallet,17,2590,2022-09-12 22:01:41,USA,Chicago,www.flipkart.com,45736,Y,
52,112,John Smith,221,Jeans,Clothing,Wallet,21,4437,2021-02-21 03:53:59,Australia,Melbourne,www.tatacliq.com,62755,N,Invalid CVV
53,122,Joe Smith,267,T-Shirts,Clothing,UPI,10,7511,2023-04-12 21:13:11,Germany,Munich,www.ebay.in,76534,Y,
54,105,Mary Jane,215,Kitchen Towels,Home & Kitchen,Card,32,1945,2023-02-24 10:07:35,Germany,Berlin,www.amazon.com,45020,Y,
55,122,Neo,223,Highlighters,Stationery,Card,43,6365,2023-12-10 15:42:53,USA,New York,www.tatacliq.com,77056,Y,
56,104,Trinity,286,Glue Stick,Stationery,Card,28,4882,2023-12-12 21:22:12,USA,Boston,www.ebay.in,39920,Y,
57,158,Mary Jane,201,Coats,Clothing,Wallet,17,3428,2023-01-04 19:07:53,Germany,Hamburg,www.flipkart.com,11133,N,Invalid CVV
58,131,Neo,263,Fantasy,Books,Internet Banking,28,8574,2023-08-10 05:22:43,Australia,Brisbane,www.ebay.in,30860,Y,
59,185,Mary Jane,246,Air Fryer,Home & Kitchen,Internet Banking,29,5793,2022-07-29 07:52:08,UK,Manchester,www.flipkart.com,62477,Y,
60,187,Mary Jane,201,Historical Fiction,Books,UPI,19,2401,2022-06-10 16:18:44,India,Bengaluru,www.tatacliq.com,34997,N,Timeout
61,180,John Smith,285,Portable Charger,Electronics,UPI,18,5859,2021-05-15 23:38:41,India,Indore,www.tatacliq.com,87024,N,Invalid CVV
62,178,Neo,275,T-Shirts,Clothing,Card,9,5402,2022-02-01 10:03:10,India,Bengaluru,www.ebay.in,40140,N,Insufficient Funds
63,199,Joe Smith,271,Smart TV,Electronics,Card,32,2369,2021-04-10 09:29:25,India,Indore,www.tatacliq.com,29527,Y,
64,158,Trinity,278,Scissors,Stationery,Card,39,9325,2021-06-29 07:43:55,USA,Chicago,www.tatacliq.com,46461,N,Invalid CVV
65,117,Joe Smith,201,Fantasy,Books,UPI,31,7487,2021-05-19 15:03:31,USA,Boston,www.amazon.com,21048,Y,
66,172,Trinity,274,Young Adult,Books,Internet Banking,9,3599,2022-04-16 18:35:58,USA,Chicago,www.tatacliq.com,26024,N,Insufficient Funds
67,124,Mary Jane,230,T-Shirts,Clothing,Internet Banking,1,1554,2023-10-02 00:48:06,India,Bengaluru,www.ebay.in,70249,N,Timeout
68,101,John Smith,251,Measuring Cups,Home & Kitchen,Wallet,6,2853,2021-03-23 23:36:58,USA,Boston,www.amazon.com,58388,Y,
69,155,Trinity,286,Air Fryer,Home & Kitchen,UPI,29,7291,2023-12-16 19:48:57,Australia,Brisbane,www.flipkart.com,93640,Y,
70,109,Trinity,224,Notebook,Stationery,Internet Banking,4,1396,2021-10-07 04:52:47,USA,Chicago,www.tatacliq.com,38567,Y,
71,193,Trinity,241,Science Fiction,Books,Wallet,6,7836,2023-04-06 22:51:37,Germany,Berlin,www.tatacliq.com,41898,Y,
72,194,Trinity,264,Portable Charger,Electronics,Wallet,17,6035,2021-04-04 12:57:57,UK,Oxford,www.ebay.in,65175,Y,
73,148,John Smith,234,Camera,Electronics,UPI,28,1897,2022-01-02 13:12:25,India,Indore,www.tatacliq.com,29076,N,Timeout
74,154,Trinity,290,Swimwear,Clothing,Internet Banking,20,7047,2021-10-02 02:11:58,India,Bengaluru,www.flipkart.com,63341,Y,
75,168,,206,Smartphone,Electronics,Internet Banking,38,817,2023-03-16 11:21:42,USA,Chicago,www.flipkart.com,65796,N,Invalid CVV
76,143,Trinity,270,Scarves,Clothing,Internet Banking,10,1224,2022-08-30 19:57:33,Australia,Melbourne,www.flipkart.com,27451,Y,
77,132,Neo,286,Smart TV,Electronics,Wallet,40,7855,2021-07-27 05:37:27,India,Bengaluru,www.flipkart.com,75806,N,Insufficient Funds
78,105,Trinity,200,Children's Books,Books,Wallet,28,812,2023-10-06 02:48:45,Australia,Sydney,www.ebay.in,63952,N,Invalid CVV
79,187,Trinity,283,Historical Fiction,Books,Card,45,9762,2022-09-02 00:13:56,Australia,Sydney,www.ebay.in,50548,N,Timeout
80,180,John Smith,239,Mixing Bowls,Home & Kitchen,Wallet,16,598,2022-06-03 04:59:29,USA,Chicago,www.flipkart.com,76993,N,Insufficient Funds
81,186,Neo,216,Self-Help,Books,UPI,50,662,2022-03-28 07:01:23,UK,London,www.flipkart.com,88933,N,Invalid CVV
82,103,John Smith,285,Sticky Notes,Stationery,UPI,26,285,2023-08-08 22:36:14,UK,London,www.tatacliq.com,60026,N,Timeout
83,105,Trinity,242,Glue Stick,Stationery,Internet Banking,27,8518,2021-11-26 01:48:54,USA,Chicago,www.ebay.in,18080,N,Invalid CVV
84,161,John Smith,207,VR Headset,Electronics,Internet Banking,34,1043,2023-05-24 02:32:09,Australia,Melbourne,www.amazon.com,23757,Y,
85,156,Mary Jane,289,File Folder,Stationery,Internet Banking,42,4670,2021-10-23 18:46:41,UK,Oxford,www.flipkart.com,97605,Y,
86,147,Mary Jane,217,Mixing Bowls,Home & Kitchen,Wallet,24,6090,2023-06-05 07:49:00,Australia,Sydney,www.tatacliq.com,37139,N,Insufficient Funds
87,187,John Smith,208,Underwear,Clothing,Internet Banking,40,9993,2022-04-17 11:15:53,Australia,Sydney,www.ebay.in,16999,Y,
88,143,Neo,245,Swimwear,Clothing,UPI,33,1849,2022-02-01 21:15:59,UK,London,www.ebay.in,25375,Y,
89,142,,284,VR Headset,Electronics,Card,5,277,2022-07-13 00:02:09,India,Mumbai,www.flipkart.com,88988,Y,
90,180,Joe Smith,286,T-Shirts,Clothing,Wallet,1,6314,2022-06-01 01:33:19,UK,Manchester,www.flipkart.com,15014,Y,
91,134,Joe Smith,291,Glue Stick,Stationery,Card,24,4173,2021-12-24 04:38:30,Germany,Hamburg,www.ebay.in,29435,N,Timeout
92,187,Mary Jane,231,Mixing Bowls,Home & Kitchen,Internet Banking,48,3258,2021-06-17 15:20:15,Australia,Sydney,www.tatacliq.com,11140,Y,
93,119,Trinity,251,Comics,Books,Internet Banking,23,7982,2021-01-04 07:07:52,USA,Chicago,www.amazon.com,80846,Y,
94,159,Mary Jane,298,Scissors,Stationery,Internet Banking,12,2676,2021-01-13 21:53:53,Australia,Melbourne,www.ebay.in,32068,N,Insufficient Funds
95,123,Mary Jane,219,External Hard Drive,Electronics,UPI,33,1000,2021-09-01 00:39:39,Germany,Hamburg,www.tatacliq.com,31916,N,Invalid CVV
96,133,Mary Jane,225,Cookbooks,Books,Internet Banking,32,9108,2023-08-15 05:27:26,India,Mumbai,www.ebay.in,87536,Y,
97,105,Mary Jane,206,Glue Stick,Stationery,UPI,42,1981,2022-08-15 02:40:04,UK,Manchester,www.flipkart.com,66735,N,Invalid CVV
98,174,Joe Smith,218,Coffee Maker,Home & Kitchen,Wallet,10,2430,2022-10-01 19:42:06,Germany,Berlin,www.flipkart.com,77415,N,Invalid CVV
99,189,Joe Smith,246,Monitor,Electronics,Card,21,570,2022-04-01 20:42:40,Germany,Berlin,www.amazon.com,12201,N,Timeout
100,183,Mary Jane,225,Textbooks,Books,Card,50,3652,2023-06-15 02:46:40,India,Bengaluru,www.ebay.in,85327,Y,
101,196,Mary Jane,212,Suits,Clothing,Wallet,3,6993,2021-02-19 11:59:39,Australia,Melbourne,www.ebay.in,24460,N,Invalid CVV
102,153,Neo,288,Camera,Electronics,UPI,24,1189,2021-04-21 09:03:08,Australia,Melbourne,www.ebay.in,31117,N,Insufficient Funds
103,150,Mary Jane,254,Cutlery,Home & Kitchen,Card,43,2496,2022-05-21 09:27:00,USA,New York,www.flipkart.com,58907,Y,
104,186,Mary Jane,215,Scissors,Stationery,UPI,42,8660,2021-04-20 19:19:52,Germany,Hamburg,www.tatacliq.com,37519,Y,
105,149,Trinity,244,Stapler,Stationery,UPI,48,5872,2022-12-17 11:52:13,Australia,Sydney,www.flipkart.com,67268,Y,
106,199,Trinity,267,Memoir,Books,Internet Banking,14,6780,2021-10-12 14:54:19,Germany,Berlin,www.flipkart.com,56482,N,Insufficient Funds
107,141,Joe Smith,270,Non-fiction,Books,Wallet,19,1752,2022-07-04 19:10:27,Australia,Melbourne,www.ebay.in,40845,N,Invalid CVV
108,126,Joe Smith,248,Drone,Electronics,UPI,42,120,2021-05-04 19:02:10,USA,New York,www.tatacliq.com,38534,Y,
109,177,Mary Jane,236,Cookware,Home & Kitchen,Card,17,7318,2021-06-09 20:54:22,UK,London,www.tatacliq.com,21155,Y,
110,175,Mary Jane,267,Children's Books,Books,Wallet,27,2989,2021-01-01 18:55:56,India,Indore,www.ebay.in,92884,N,Invalid CVV
111,121,Neo,272,File Folder,Stationery,Internet Banking,43,7498,2023-01-09 20:39:48,UK,Manchester,www.tatacliq.com,49613,N,Timeout
112,175,,235,Letter Opener,Stationery,Internet Banking,17,3875,2022-10-02 00:47:49,Australia,Sydney,www.amazon.com,50505,Y,
113,140,Neo,279,Horror,Books,Card,34,7291,2022-09-23 03:33:01,Australia,Brisbane,www.amazon.com,62753,Y,
114,140,Neo,256,Blouses,Clothing,Wallet,7,2425,2023-05-06 08:07:05,USA,Chicago,www.amazon.com,75093,Y,
115,108,Trinity,291,Laptop,Electronics,Card,49,8924,2022-06-25 01:21:44,USA,Chicago,www.amazon.com,97110,N,Timeout
116,191,Mary Jane,257,Mixing Bowls,Home & Kitchen,Internet Banking,20,8135,2021-07-28 03:40:46,USA,Boston,www.flipkart.com,33935,N,Insufficient Funds
117,179,Mary Jane,255,Mugs,Home & Kitchen,Wallet,8,7588,2022-08-09 12:55:29,UK,London,www.flipkart.com,37920,N,Invalid CVV
118,155,Neo,205,Biography,Books,Wallet,31,7121,2021-09-07 21:06:45,Germany,Hamburg,www.tatacliq.com,38369,Y,
119,174,Neo,296,Headphones,Electronics,Internet Banking,9,4469,2022-11-19 16:33:55,Australia,Sydney,www.amazon.com,70167,N,Invalid CVV
120,158,Neo,239,Nightwear,Clothing,Card,23,1108,2022-07-03 05:53:44,Australia,Brisbane,www.amazon.com,96522,Y,
121,157,Joe Smith,219,USB Flash Drive,Electronics,UPI,7,3864,2021-12-19 11:51:46,India,Mumbai,www.amazon.com,59612,N,Invalid CVV
122,118,Mary Jane,287,Horror,Books,Internet Banking,24,4422,2023-10-04 02:18:24,India,Mumbai,www.tatacliq.com,74452,Y,
123,126,Trinity,266,Cutlery,Home & Kitchen,UPI,6,9381,2023-11-08 19:49:12,India,Mumbai,www.tatacliq.com,55364,Y,
124,200,John Smith,213,Blouses,Clothing,Card,50,8062,2023-08-30 11:31:10,Australia,Melbourne,www.ebay.in,85237,N,Invalid CVV
125,177,Mary Jane,259,Kitchen Towels,Home & Kitchen,Wallet,14,475,2022-08-04 05:11:49,Australia,Sydney,www.amazon.com,64714,N,Insufficient Funds
126,134,Trinity,224,Kitchen Towels,Home & Kitchen,Wallet,42,4916,2022-06-22 12:28:32,India,Indore,www.tatacliq.com,77172,Y,
127,124,Joe Smith,220,Measuring Cups,Home & Kitchen,Wallet,-32,2785,2023-04-13 02:08:23,Germany,Munich,www.tatacliq.com,96993,N,Insufficient Funds
128,153,Trinity,206,Spatulas,Home & Kitchen,Wallet,2,6290,2021-04-23 10:57:15,India,Bengaluru,www.amazon.com,21394,Y,
129,197,Trinity,290,Dish Rack,Home & Kitchen,Internet Banking,46,6801,2022-03-10 00:03:55,Australia,Sydney,www.amazon.com,74134,Y,
130,137,Mary Jane,220,Shorts,Clothing,UPI,8,2840,2021-08-22 03:14:56,India,Bengaluru,www.flipkart.com,52051,N,Invalid CVV
131,105,Neo,236,Poetry,Books,Internet Banking,27,9122,2023-07-05 16:09:18,Australia,Melbourne,www.tatacliq.com,68224,N,Insufficient Funds
132,146,Neo,284,Suits,Clothing,Card,9,7091,2022-01-12 06:46:53,Germany,Berlin,www.amazon.com,23912,N,Insufficient Funds
133,162,Joe Smith,256,Kitchen Towels,Home & Kitchen,Card,5,5204,2023-02-28 12:38:06,India,Bengaluru,www.amazon.com,67484,N,Invalid CVV
134,100,Mary Jane,281,Scarves,Clothing,Internet Banking,49,3110,2021-08-13 14:06:46,Australia,Sydney,www.amazon.com,83996,N,Insufficient Funds
135,143,Joe Smith,281,Socks,Clothing,Internet Banking,11,7236,2023-01-01 00:00:00,Australia,Melbourne,www.flipkart.com,51753,Y,
136,151,John Smith,271,Headphones,Electronics,Internet Banking,12,6043,2023-11-01 15:25:25,USA,Chicago,www.tatacliq.com,94632,N,Timeout
137,142,Mary Jane,275,Kitchen Scale,Home & Kitchen,Card,28,9076,2022-01-13 01:40:14,Germany,Hamburg,www.tatacliq.com,39918,N,Invalid CVV
138,146,Trinity,231,Ruler,Stationery,UPI,27,8920,2021-07-31 14:06:59,UK,Oxford,www.flipkart.com,54480,Y,
139,169,Mary Jane,254,Cookbooks,Books,Internet Banking,22,9547,2023-08-10 19:49:59,Germany,Munich,www.amazon.com,74474,N,Invalid CVV
140,167,Trinity,212,Whiteboard Markers,Stationery,UPI,29,8199,2022-07-20 01:17:37,Germany,Hamburg,www.flipkart.com,98692,Y,
141,178,Mary Jane,279,Sportswear,Clothing,Internet Banking,21,286,2021-05-08 00:11:27,USA,Boston,www.amazon.com,68986,Y,
142,142,Mary Jane,210,Socks,Clothing,Internet Banking,7,4092,2023-08-22 10:44:05,Germany,Munich,www.tatacliq.com,77871,N,Insufficient Funds
143,199,Trinity,223,Drone,Electronics,Internet Banking,9,1008,2023-07-14 02:57:38,Australia,Sydney,www.amazon.com,68453,N,Timeout
144,132,Trinity,292,Mixing Bowls,Home & Kitchen,UPI,7,3294,2022-01-06 17:06:39,Australia,Melbourne,www.tatacliq.com,66044,N,Invalid CVV
145,119,Mary Jane,290,T-Shirts,Clothing,UPI,25,422,2021-03-04 02:58:01,Australia,Melbourne,www.amazon.com,88292,Y,
146,131,Mary Jane,209,Wireless Router,Electronics,Card,18,7251,2023-05-03 11:37:13,Australia,Melbourne,www.amazon.com,56441,Y,
147,194,John Smith,267,Self-Help,Books,Wallet,27,9416,2023-09-24 03:05:18,Germany,Berlin,www.ebay.in,23728,Y,
148,143,Neo,209,Cookbooks,Books,Internet Banking,40,6886,2022-02-17 19:44:49,UK,London,www.amazon.com,78283,Y,
149,145,Mary Jane,244,Poetry,Books,Wallet,2,464,2021-08-22 11:23:34,India,Indore,www.flipkart.com,41034,N,Invalid CVV
150,120,Trinity,205,Food Storage Containers,Home & Kitchen,Internet Banking,48,9645,2023-09-17 15:18:29,Australia,Melbourne,www.amazon.com,87699,Y,
151,178,Trinity,228,Coats,Clothing,UPI,32,5001,2021-12-27 04:17:30,Germany,Berlin,www.tatacliq.com,73608,Y,
152,200,Neo,213,USB Flash Drive,Electronics,UPI,21,9363,2021-12-09 07:35:15,USA,Boston,www.flipkart.com,44851,Y,
153,197,Joe Smith,212,Pressure Cooker,Home & Kitchen,Internet Banking,33,6538,2021-01-29 04:05:03,India,Bengaluru,www.amazon.com,79315,N,Insufficient Funds
154,133,Joe Smith,285,USB Flash Drive,Electronics,Internet Banking,22,1627,2023-11-17 18:52:30,India,Indore,www.ebay.in,29703,N,Invalid CVV
155,116,,261,Non-fiction,Books,UPI,7,4512,2023-01-08 07:11:02,USA,Boston,www.flipkart.com,38166,N,Invalid CVV
156,103,Neo,277,Letter Opener,Stationery,UPI,8,9765,2023-11-06 19:56:30,USA,Chicago,www.tatacliq.com,41590,Y,
157,170,Neo,295,Textbooks,Books,UPI,39,9529,2022-01-05 05:57:52,India,Mumbai,www.flipkart.com,86945,N,Timeout
158,187,Joe Smith,278,Horror,Books,Internet Banking,42,805813,2022-01-02 09:09:28,Germany,Hamburg,www.flipkart.com,52265,N,Invalid CVV
159,116,Joe Smith,281,Smartwatch,Electronics,Internet Banking,7,1522,2022-07-13 16:48:01,India,Bengaluru,www.amazon.com,30300,Y,
160,200,Mary Jane,279,Calculator,Stationery,Internet Banking,43,1163,2023-09-08 00:09:24,Germany,Hamburg,www.flipkart.com,97980,Y,
161,186,Joe Smith,244,Suits,Clothing,Internet Banking,16,6548,2022-01-13 02:55:40,Australia,Brisbane,www.flipkart.com,29237,Y,
162,113,Neo,204,Measuring Cups,Home & Kitchen,Card,13,1638,2022-11-03 04:01:59,Germany,Munich,www.amazon.com,66741,Y,
163,170,Joe Smith,233,Blouses,Clothing,Wallet,13,9186,2023-02-26 07:54:40,Australia,Sydney,www.tatacliq.com,48466,Y,
164,136,Mary Jane,237,USB Flash Drive,Electronics,UPI,21,4211,2023-10-19 02:29:40,Australia,Melbourne,www.amazon.com,55522,Y,
165,134,Trinity,279,Stapler,Stationery,Card,33,3784,2023-06-09 06:06:39,Australia,Sydney,www.flipkart.com,22641,N,Timeout
166,171,Neo,285,Calculator,Stationery,UPI,47,921,2021-03-16 07:27:24,UK,London,www.tatacliq.com,72163,Y,
167,198,Neo,224,Sportswear,Clothing,Internet Banking,20,9853,2021-07-13 17:09:25,India,Indore,www.tatacliq.com,15388,N,Timeout
168,200,Trinity,235,Pencils,Stationery,Wallet,5,7823,2023-08-14 07:22:15,USA,Boston,www.amazon.com,58626,N,Insufficient Funds
169,118,Trinity,212,Shorts,Clothing,Card,25,3017,2021-12-20 12:04:32,UK,Oxford,www.flipkart.com,67596,N,Timeout
170,144,Mary Jane,253,Memoir,Books,Invalid,49,7826,2022-07-03 09:40:25,UK,Manchester,www.tatacliq.com,51159,Y,
171,124,Trinity,297,Mixing Bowls,Home & Kitchen,Card,22,9453,2022-11-10 12:55:57,India,Mumbai,www.amazon.com,83853,N,Invalid CVV
172,193,Joe Smith,211,Cookbooks,Books,Internet Banking,2,9888,2023-12-04 21:17:36,India,Mumbai,www.ebay.in,81892,Y,
173,145,Neo,267,Chopping Board,Home & Kitchen,Internet Banking,33,2501,2022-11-06 13:01:31,Australia,Brisbane,www.ebay.in,76693,Y,
174,131,John Smith,287,Poetry,Books,Wallet,43,9995,2021-10-06 09:32:36,India,Indore,www.amazon.com,15608,N,Timeout
175,188,Neo,219,Historical Fiction,Books,Internet Banking,38,6703,2021-02-19 05:21:06,UK,Oxford,www.tatacliq.com,44508,N,Invalid CVV
176,180,Neo,208,Paper Cutter,Stationery,Internet Banking,28,7949,2023-01-01 00:00:00,UK,Oxford,www.tatacliq.com,37572,N,Invalid CVV
177,175,Trinity,271,Wireless Router,Electronics,Wallet,38,6025,2022-06-09 03:09:52,India,Bengaluru,www.tatacliq.com,80387,N,Insufficient Funds
178,151,John Smith,271,Sweaters,Clothing,Card,16,2406,2021-06-15 20:48:08,India,Bengaluru,www.ebay.in,97443,N,Insufficient Funds
179,192,John Smith,286,Glue Stick,Stationery,Wallet,22,9533,2021-07-26 21:35:08,UK,Oxford,www.flipkart.com,96944,Y,
180,112,Mary Jane,252,Cookware,Home & Kitchen,Internet Banking,2,5409,2021-05-09 05:45:27,USA,Chicago,www.tatacliq.com,13091,Y,
181,151,Trinity,275,Coffee Maker,Home & Kitchen,UPI,49,7651,2021-04-17 18:09:39,Germany,Berlin,www.tatacliq.com,87354,Y,
182,120,Neo,240,Air Fryer,Home & Kitchen,Card,13,382,2021-09-24 07:13:17,UK,London,www.amazon.com,85047,N,Insufficient Funds
183,158,Mary Jane,266,Paper Clips,Stationery,Card,24,1783,2022-01-03 09:08:46,Germany,Munich,www.tatacliq.com,55059,Y,
184,153,Joe Smith,218,Ruler,Stationery,Wallet,8,6311,2023-03-13 20:56:44,India,Bengaluru,www.ebay.in,22029,Y,
185,137,Joe Smith,203,Comics,Books,Card,9,4653,2021-09-19 02:51:52,India,Bengaluru,www.amazon.com,78244,Y,
186,171,Joe Smith,210,Scissors,Stationery,UPI,42,6324,2023-08-17 19:26:30,Australia,Brisbane,www.amazon.com,20574,Y,
187,169,John Smith,285,Fiction,Books,Wallet,30,5497,2022-08-11 03:18:19,Germany,Berlin,www.ebay.in,99091,N,Invalid CVV
188,125,Neo,268,Hoodies,Clothing,Card,32,3063,2022-11-20 02:11:00,USA,Chicago,www.tatacliq.com,94521,Y,
189,162,Neo,247,Letter Opener,Stationery,Internet Banking,50,874,2023-10-05 00:58:10,Germany,Hamburg,www.ebay.in,22782,N,Invalid CVV
190,130,Joe Smith,211,Eraser,Stationery,Wallet,45,3259,2022-09-03 18:52:35,UK,London,www.amazon.com,22437,Y,
